Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
11 14  7        0    0.000    0.000   25930   19.130    0.357
11 14  8        0    0.000    0.000   25930   33.312    0.472
11 15  7        0    0.000    0.000   25930   18.174    0.386
11 15  8        0    0.000    0.000   25930   33.986    0.520
11 16  7        0    0.000    0.000   25930   16.205    0.407
11 16  8        0    0.000    0.000   25930   31.636    0.591
11 17  7        0    0.000    0.000   25930   16.268    0.447
11 17  8        0    0.000    0.000   25930   33.380    0.549
11 18  7        0    0.000    0.000   25930   18.245    0.434
11 18  8        0    0.000    0.000   25930   35.078    0.512
11 19  7        0    0.000    0.000   25930   17.539    0.565
11 19  8        0    0.000    0.000   25930   35.427    0.644
11 20  7        0    0.000    0.000   25930   14.297    0.465
11 20  8        0    0.000    0.000   25930   31.708    0.584
11 21  7        0    0.000    0.000   25930   14.262    0.469
11 21  8        0    0.000    0.000   25930   32.030    0.667
11 22  7        0    0.000    0.000   25930   12.035    0.574
11 22  8        0    0.000    0.000   25930   29.600    0.630
11 23  7        0    0.000    0.000   25930   11.060    0.558
11 23  8        0    0.000    0.000   25930   26.961    0.637
11 24  7        0    0.000    0.000   25930   11.232    0.455
11 24  8        0    0.000    0.000   25930   28.442    0.609
